,TRNUNT,TRNPI1,TRNPQ1,EquipmentID,min_odo,max_odo,odo_change
376,1894,ULSD,20029.470000000012,1894,62349.7,229117.2,166767.5
377,1895,ULSD,20946.17000000001,1895,0.0,226816.2,226816.2
378,1896,ULSD,20850.240000000013,1896,48455.3,245166.3,196711.0
379,1897,ULSD,21904.40000000001,1897,13802.6,246896.4,233093.8
380,1898,ULSD,23391.39,1898,63372.7,235559.0,172186.3
381,1899,ULSD,22027.359999999997,1899,57819.3,407840.8,350021.5
382,1900,ULSD,21201.5,1900,57098.3,237026.4,179928.09999999998
383,1901,ULSD,19357.350000000006,1901,74235.5,216517.6,142282.1
384,1902,ULSD,20099.60999999999,1902,71068.4,215066.5,143998.1
385,1903,ULSD,20125.859999999997,1903,67791.2,232730.9,164939.7
386,1904,ULSD,23064.319999999974,1904,75973.0,243877.6,167904.6
387,1905,ULSD,24043.870000000014,1905,91591.4,265437.5,173846.1
388,1906,ULSD,23040.639999999992,1906,6666.7,246210.4,239543.69999999998
389,1907,ULSD,18452.54,1907,65978.4,193193.9,127215.5
390,1908,ULSD,17490.69000000001,1908,77517.3,200529.8,123012.49999999999
391,1909,ULSD,20630.809999999998,1909,78015.9,549240.2,471224.29999999993
392,1910,ULSD,19645.600000000006,1910,78858.5,223183.8,144325.3
393,1911,ULSD,20472.26999999999,1911,83110.3,231102.1,147991.8
394,1912,ULSD,22848.119999999995,1912,100861.5,269919.0,169057.5
395,1913,ULSD,25653.039999999975,1913,88463.6,273409.8,184946.19999999998
396,1914,ULSD,21939.83,1914,82312.2,252765.0,170452.8
397,1915,ULSD,20373.770000000008,1915,48244.4,235529.3,187284.9
398,1916,ULSD,17701.870000000014,1916,83539.7,216037.1,132497.40000000002
399,1917,ULSD,17447.33000000002,1917,58710.3,199398.8,140688.5
400,1918,ULSD,24900.790000000005,1918,62779.2,249408.8,186629.59999999998
401,1919,ULSD,26611.33000000001,1919,89987.2,281024.2,191037.0
402,1920,ULSD,19645.470000000012,1920,67749.3,228207.7,160458.40000000002
403,1921,ULSD,22501.08999999999,1921,0.0,238561.3,238561.3
404,1922,ULSD,19692.72000000003,1922,58489.4,223887.1,165397.7
405,1923,ULSD,18550.840000000007,1923,65166.5,204407.2,139240.7
406,1924,ULSD,25811.430000000004,1924,66992.0,287340.5,220348.5
407,1925,ULSD,21424.330000000013,1925,69732.5,246948.5,177216.0
408,1926,ULSD,27916.279999999995,1926,92640.9,306093.7,213452.80000000002
409,1927,ULSD,20131.91,1927,56644.8,218074.8,161430.0
410,1928,ULSD,19265.879999999997,1928,50243.1,199031.2,148788.1
411,1929,ULSD,17760.93,1929,35998.7,194859.8,158861.09999999998
412,1930,ULSD,23418.940000000002,1930,0.0,253939.4,253939.4
413,1931,ULSD,20017.79000000001,1931,75452.8,228715.6,153262.8
414,1932,ULSD,23513.920000000013,1932,55194.0,240104.4,184910.4
415,1933,ULSD,19736.559999999998,1933,0.0,232219.5,232219.5
416,1934,ULSD,26680.239999999976,1934,91862.0,282397.8,190535.8
417,1935,ULSD,19068.18999999999,1935,73125.1,222922.1,149797.0
418,1936,ULSD,19926.09999999999,1936,66904.3,216337.3,149433.0
419,1937,FUEL,121.7,1937,76226.8,204754.8,128527.99999999999
420,1937,ULSD,17656.560000000012,1937,76226.8,204754.8,128527.99999999999
421,1938,ULSD,19837.970000000005,1938,5706.0,205319.6,199613.6
422,1939,ULSD,21365.019999999986,1939,5837.2,228316.0,222478.8
423,1940,ULSD,18329.270000000015,1940,63184.5,193154.0,129969.5
424,1941,ULSD,24022.320000000014,1941,77012.5,245528.3,168515.8
425,1942,ULSD,19832.110000000008,1942,53153.4,208154.6,155001.2
426,1943,ULSD,25469.99,1943,85048.6,258473.7,173425.1
427,1944,ULSD,14797.260000000006,1944,0.0,165257.8,165257.8
428,1945,ULSD,22164.530000000006,1945,66837.8,219774.9,152937.09999999998
429,1946,ULSD,21682.78,1946,66696.7,219027.0,152330.3
430,1947,ULSD,19025.140000000007,1947,66723.7,200737.6,134013.90000000002
431,1948,ULSD,20625.29,1948,63829.8,208309.5,144479.7
432,1949,ULSD,17680.599999999995,1949,62571.5,188193.1,125621.6
433,1950,ULSD,21798.23,1950,69148.0,226432.8,157284.8
434,1951,ULSD,21610.87000000001,1951,52733.6,202420.8,149687.19999999998
435,1952,ULSD,23737.47999999998,1952,54545.3,220263.1,165717.8
436,1953,ULSD,23757.410000000018,1953,67171.7,237408.7,170237.0
437,1954,ULSD,19795.820000000007,1954,67376.6,210463.9,143087.3
438,1955,ULSD,20036.339999999993,1955,59324.9,542993.1,483668.19999999995
439,1956,ULSD,22892.029999999995,1956,66424.2,233701.1,167276.90000000002
440,1957,ULSD,21177.68999999999,1957,0.0,208201.9,208201.9
441,1958,ULSD,24910.429999999986,1958,0.0,264055.8,264055.8
442,1959,CDSL,121.03,1959,63842.8,235460.8,171618.0
443,1959,ULSD,22784.649999999998,1959,63842.8,235460.8,171618.0
444,1960,ULSD,19497.560000000005,1960,55470.9,193837.2,138366.30000000002
445,1961,ULSD,24732.829999999994,1961,72778.3,249076.2,176297.90000000002
446,1962,ULSD,17590.72000000001,1962,66434.1,193623.5,127189.4
447,1963,ULSD,14879.210000000003,1963,56051.6,162685.5,106633.9
448,1964,ULSD,18629.060000000012,1964,60414.8,196666.5,136251.7
449,1965,ULSD,21273.73000000002,1965,64993.6,225952.5,160958.9
450,1966,ULSD,12581.65,1966,32506.7,120528.1,88021.40000000001
451,1967,ULSD,21002.789999999994,1967,64202.2,214055.7,149853.5
452,1968,ULSD,20816.840000000004,1968,54303.7,204048.4,149744.7
453,1969,ULSD,20060.74,1969,43595.1,184094.3,140499.19999999998
454,1970,ULSD,22946.490000000005,1970,57042.0,213378.6,156336.6
455,1971,ULSD,19317.299999999996,1971,45376.1,175234.0,129857.9
456,1972,ULSD,24271.879999999994,1972,55902.9,229967.5,174064.6
457,1973,ULSD,21930.16999999999,1973,48407.4,205556.5,157149.1
458,1974,ULSD,24215.52,1974,58749.1,232525.9,173776.8
459,1975,ULSD,20676.780000000002,1975,51058.3,202200.2,151141.90000000002
460,1976,ULSD,22139.49999999999,1976,57618.6,220508.6,162890.0
461,1977,ULSD,20212.04999999999,1977,55339.1,198577.3,143238.19999999998
462,1978,ULSD,20671.969999999994,1978,47721.0,192304.5,144583.5
463,1979,ULSD,20547.479999999992,1979,50020.6,198085.3,148064.69999999998
464,1980,ULSD,16990.270000000015,1980,40657.9,159888.5,119230.6
465,1981,ULSD,13194.360000000002,1981,29946.7,117518.2,87571.5
466,1982,ULSD,20787.449999999993,1982,39995.4,188340.7,148345.30000000002
467,1983,ULSD,21096.45999999998,1983,42478.2,194687.2,152209.0
468,1984,ULSD,19697.21999999999,1984,40211.8,177415.0,137203.2
469,1985,ULSD,22041.85,1985,46272.2,207413.9,161141.7
470,1986,ULSD,19465.229999999992,1986,43960.2,184074.5,140114.3
471,1987,ULSD,18509.610000000004,1987,36549.8,163376.7,126826.90000000001
472,1988,ULSD,19718.410000000007,1988,0.0,183770.7,183770.7
473,1989,ULSD,22190.370000000003,1989,47258.2,210455.8,163197.59999999998
474,1990,ULSD,18978.850000000002,1990,41083.2,184591.0,143507.8
475,1991,ULSD,23899.530000000002,1991,34153.8,200328.4,166174.59999999998
476,1992,ULSD,20163.519999999997,1992,39895.5,184333.0,144437.5
477,1993,ULSD,25811.049999999996,1993,47379.3,228003.2,180623.90000000002
478,1994,ULSD,21874.37,1994,37183.5,192895.0,155711.5
479,1995,ULSD,24390.000000000007,1995,40230.2,212337.7,172107.5
480,1996,ULSD,21236.33999999999,1996,25564.3,179724.3,154160.0
481,1997,ULSD,19444.340000000004,1997,38826.0,180001.8,141175.8
482,1998,ULSD,13499.529999999999,1998,27665.2,125490.8,97825.6
483,1999,ULSD,20172.129999999997,1999,38869.1,182811.0,143941.9
484,2000,ULSD,20536.01000000001,2000,36968.4,187811.2,150842.80000000002
485,2001,ULSD,18261.489999999998,2001,27729.6,162823.8,135094.19999999998
486,2002,ULSD,19637.71,2002,31731.1,168727.5,136996.4
487,2003,ULSD,25733.96999999999,2003,36831.9,221559.2,184727.30000000002
488,2004,ULSD,21297.43,2004,35653.4,186258.1,150604.7
489,2005,ULSD,21678.380000000012,2005,33281.3,188639.5,155358.2
490,2006,ULSD,19994.93000000001,2006,1566.2,154201.2,152635.0
491,2007,ULSD,20987.909999999985,2007,1747.2,151693.9,149946.69999999998
492,2008,ULSD,21210.31,2008,266.1,144571.5,144305.4
493,2009,ULSD,20887.189999999988,2009,1320.3,147112.1,145791.80000000002
494,2010,ULSD,21273.490000000013,2010,17.1,146395.7,146378.6
495,2011,ULSD,17899.070000000014,2011,446.0,555197.2,554751.2
496,2012,ULSD,20109.48,2012,452.9,143015.4,142562.5
497,2013,ULSD,20284.35000000001,2013,0.0,144907.4,144907.4
498,2014,ULSD,22100.809999999987,2014,593.2,163316.2,162723.0
499,2015,ULSD,17232.500000000015,2015,887.1,120203.7,119316.59999999999
500,2016,ULSD,22425.91000000001,2016,15.1,493360.2,493345.10000000003
501,2017,ULSD,23471.37999999999,2017,14.3,168601.2,168586.90000000002
502,2018,ULSD,23162.529999999973,2018,522.1,164002.3,163480.19999999998
503,2019,ULSD,19761.87999999998,2019,446.3,142976.5,142530.2
504,2020,ULSD,23095.699999999997,2020,0.0,164637.9,164637.9
505,2021,ULSD,17809.219999999998,2021,0.0,135213.6,135213.6
506,2022,ULSD,16789.889999999985,2022,610.1,123034.1,122424.0
507,2023,ULSD,17537.66000000003,2023,457.0,129203.5,128746.5
508,2024,ULSD,19747.389999999996,2024,655.0,142069.4,141414.4
509,2025,ULSD,18459.709999999995,2025,0.0,133321.7,133321.7
510,2026,ULSD,21408.470000000012,2026,6711.4,156448.7,149737.30000000002
511,2027,ULSD,20242.020000000008,2027,1854.0,141255.2,139401.2
512,2028,ULSD,19346.96,2028,449.0,138848.3,138399.3
513,2029,ULSD,19066.440000000006,2029,20.9,138963.9,138943.0
514,2030,ULSD,18902.25,2030,0.0,134598.0,134598.0
515,2031,ULSD,20616.359999999997,2031,3923.7,151464.6,147540.9
516,2032,ULSD,15640.799999999997,2032,15.4,226182.2,226166.80000000002
517,2033,ULSD,16415.619999999995,2033,448.1,563615.1,563167.0
518,2034,ULSD,7147.470000000001,2034,27.2,563717.5,563690.3
519,2035,ULSD,18515.280000000002,2035,18.2,135563.1,135544.9
520,2036,ULSD,15476.520000000002,2036,15.6,581694.8,581679.2000000001
521,2037,ULSD,19003.67,2037,447.2,138305.9,137858.69999999998
522,2038,ULSD,16265.800000000007,2038,457.7,116614.7,116157.0
523,2039,ULSD,15591.340000000006,2039,503.7,119208.8,118705.1
524,2040,ULSD,17576.76,2040,481.7,539659.1,539177.4
525,2041,ULSD,16501.190000000002,2041,447.1,117989.4,117542.29999999999
526,2042,ULSD,15283.540000000003,2042,485.9,501430.7,500944.8
527,2043,ULSD,12126.060000000003,2043,504.3,86213.8,85709.5
528,2044,ULSD,15790.560000000012,2044,443.0,108248.2,107805.2
529,2045,ULSD,17655.630000000005,2045,13.0,124406.9,124393.9
530,2046,ULSD,14916.490000000003,2046,17.8,103927.6,103909.8
531,2047,ULSD,14952.180000000006,2047,3560.7,115038.6,111477.90000000001
532,2048,ULSD,16570.1,2048,3810.7,116462.2,112651.5
533,2049,ULSD,16889.230000000003,2049,3321.3,119120.5,115799.2
534,2050,ULSD,16079.99,2050,4449.3,115148.5,110699.2
535,2051,ULSD,16690.580000000005,2051,4046.6,119495.0,115448.4
536,2052,ULSD,14795.210000000001,2052,2186.8,108554.7,106367.9
537,2053,ULSD,15728.699999999999,2053,1768.7,112449.6,110680.90000000001
538,2054,ULSD,15477.87000000001,2054,3204.3,110968.1,107763.8
539,2055,ULSD,14129.29000000001,2055,452.7,105159.8,104707.1
540,2056,ULSD,21249.919999999984,2056,1134.1,174172.7,173038.6
541,2057,ULSD,15456.569999999992,2057,1752.5,110936.0,109183.5
542,2058,ULSD,15316.240000000002,2058,993.7,115141.2,114147.5
543,2059,ULSD,17518.360000000004,2059,838.7,124561.4,123722.7
544,2060,ULSD,16175.470000000005,2060,3171.0,110813.0,107642.0
545,2061,ULSD,13493.209999999997,2061,2814.8,616209.5,613394.7
546,2062,ULSD,13153.799999999996,2062,0.0,98338.9,98338.9
547,2063,ULSD,13183.719999999996,2063,453.8,99560.5,99106.7
548,2064,ULSD,13210.74,2064,0.0,90663.8,90663.8
549,2065,ULSD,12482.380000000003,2065,0.0,91931.2,91931.2
550,2066,ULSD,11781.04,2066,17.7,139835.9,139818.19999999998
551,2067,ULSD,13437.67,2067,518.8,101385.3,100866.5
552,2068,ULSD,11969.6,2068,2352.7,93595.9,91243.2
553,2069,ULSD,12003.81,2069,4301.5,84611.4,80309.9
554,2070,ULSD,9818.1,2070,3283.9,75606.5,72322.6
555,2071,ULSD,12591.869999999999,2071,3808.5,101969.4,98160.9
556,2072,ULSD,9140.889999999998,2072,12064.3,73590.1,61525.8
557,2073,ULSD,8298.249999999998,2073,1687.3,59831.2,58143.899999999994
558,2074,ULSD,11135.389999999996,2074,372.7,77677.6,77304.90000000001
559,2075,ULSD,8823.249999999996,2075,17901.0,69062.6,51161.600000000006
560,2076,ULSD,10041.440000000002,2076,125.6,72235.2,72109.59999999999
561,2077,ULSD,6645.2800000000025,2077,449.1,53393.5,52944.4
562,2078,ULSD,7623.03,2078,16.0,53857.5,53841.5
563,2079,ULSD,7501.299999999998,2079,16.7,54774.0,54757.3
564,2080,ULSD,4853.530000000001,2080,15.5,39755.1,39739.6
565,2081,ULSD,8012.540000000005,2081,105.7,57216.5,57110.8
566,2082,ULSD,7476.170000000004,2082,470.6,53887.0,53416.4
567,2083,ULSD,5538.83,2083,447.4,43415.4,42968.0
568,2084,ULSD,7639.889999999999,2084,15.0,57013.3,56998.3
569,2085,ULSD,7156.32,2085,0.0,53501.5,53501.5
570,2086,ULSD,7216.069999999999,2086,44.0,53825.0,53781.0
571,2087,ULSD,4743.550000000001,2087,15.6,33502.9,33487.3
572,2088,ULSD,5525.1399999999985,2088,756.9,42025.0,41268.1
573,2089,ULSD,6858.8200000000015,2089,16.0,48448.3,48432.3
574,2090,ULSD,5582.05,2090,6499.6,47928.9,41429.3
575,2091,ULSD,6027.56,2091,481.5,441196.5,440715.0
576,2092,ULSD,5736.72,2092,16.5,39320.5,39304.0
577,2093,ULSD,5941.07,2093,52.1,42626.2,42574.1
578,2094,ULSD,6320.400000000003,2094,466.9,44719.2,44252.299999999996
579,2095,ULSD,6002.109999999999,2095,18.4,46119.2,46100.799999999996
580,2096,ULSD,6504.440000000006,2096,1223.0,45105.9,43882.9
581,2097,ULSD,4589.37,2097,4556.3,35443.4,30887.100000000002
582,2098,ULSD,5028.93,2098,3210.9,37528.6,34317.7
583,2099,ULSD,3471.7099999999996,2099,0.0,26146.6,26146.6
584,2100,ULSD,3520.8499999999985,2100,23.7,26055.6,26031.899999999998
585,2101,ULSD,4872.209999999999,2101,64.9,34527.8,34462.9
586,2102,ULSD,5109.380000000001,2102,13.0,36985.6,36972.6
587,2103,ULSD,4896.92,2103,444.2,35705.2,35261.0
588,2104,ULSD,3461.55,2104,452.8,25626.2,25173.4
589,2105,ULSD,4713.52,2105,14.0,131687.1,131673.1
590,2106,ULSD,4495.53,2106,3807.7,34511.6,30703.899999999998
591,2107,ULSD,4135.38,2107,337.4,30783.2,30445.8
592,2108,ULSD,3937.17,2108,1367.3,29931.1,28563.8
593,2109,ULSD,4556.54,2109,3436.3,31922.4,28486.100000000002
594,2110,ULSD,4568.38,2110,16.3,32934.4,32918.1
595,2111,ULSD,4672.670000000001,2111,3992.0,33659.6,29667.6
596,2112,ULSD,3525.2299999999996,2112,558.9,26134.3,25575.399999999998
597,2113,ULSD,4436.550000000002,2113,445.5,31402.0,30956.5
598,2114,ULSD,3598.9500000000003,2114,445.6,558037.8,557592.2000000001
599,2115,ULSD,4018.3500000000004,2115,444.6,30084.2,29639.600000000002
600,2116,ULSD,4066.9200000000005,2116,444.9,27535.1,27090.199999999997
601,2117,ULSD,2970.49,2117,451.0,22659.7,22208.7
602,2118,ULSD,3508.8999999999996,2118,456.4,25078.2,24621.8
603,2119,ULSD,3743.7900000000004,2119,447.1,27651.1,27204.0
604,2120,ULSD,3572.4700000000007,2120,14.7,459885.9,459871.2
605,2121,ULSD,2743.9,2121,459.3,19079.0,18619.7
606,2122,ULSD,3249.979999999999,2122,440.5,19797.1,19356.6
607,2123,ULSD,2511.1200000000003,,,,
608,2124,ULSD,2872.6200000000003,2124,440.8,20536.6,20095.8
609,2125,ULSD,4203.900000000001,2125,445.0,28428.5,27983.5
610,2126,ULSD,3349.55,2126,453.9,23743.8,23289.899999999998
611,2127,ULSD,4672.340000000001,2127,924.4,32051.1,31126.699999999997
612,2128,ULSD,3952.379999999999,2128,672.8,28868.7,28195.9
613,2129,ULSD,3193.74,2129,439.8,23920.8,23481.0
614,2130,ULSD,4822.920000000002,2130,728.3,532421.4,531693.1
615,2131,ULSD,4356.28,2131,950.7,32549.0,31598.3
616,2132,ULSD,3983.2699999999995,,,,
617,2133,ULSD,4486.210000000002,2133,3317.3,434324.6,431007.3
618,2134,ULSD,3590.1200000000017,2134,0.0,20674.2,20674.2
619,2135,ULSD,4690.079999999999,2135,4161.8,32459.5,28297.7
620,2136,ULSD,3689.7400000000002,2136,2300.3,25026.9,22726.600000000002
621,2137,ULSD,3397.07,2137,5756.7,23094.5,17337.8
622,2138,ULSD,4621.34,2138,12760.3,32110.6,19350.3
623,2139,ULSD,2736.91,2139,6808.4,22207.8,15399.4
624,2140,ULSD,5104.719999999999,2140,14219.1,587105.6,572886.5
625,2141,ULSD,3294.8300000000004,2141,1893.3,24463.4,22570.100000000002
626,2142,ULSD,3651.5299999999997,2142,7557.6,26014.5,18456.9
627,2143,ULSD,3043.3300000000004,2143,57.5,21928.0,21870.5
628,2144,ULSD,4193.6900000000005,2144,23015.0,29730.6,6715.5999999999985
629,2145,ULSD,2806.0200000000004,2145,7680.4,18959.9,11279.500000000002
630,2146,ULSD,3140.82,2146,5685.9,22642.1,16956.199999999997
631,2147,ULSD,1676.05,,,,
632,2148,ULSD,1122.1000000000001,,,,
633,2149,ULSD,722.72,,,,
634,2150,ULSD,1387.6499999999999,2150,1262.5,9523.8,8261.3
635,2151,ULSD,579.23,,,,
636,2152,ULSD,1119.0,2152,0.0,8798.8,8798.8
637,2153,ULSD,1392.56,,,,
638,2154,ULSD,735.0300000000001,,,,
639,2155,ULSD,739.1199999999999,,,,
640,2156,ULSD,936.93,,,,
641,243,ULSD,4718.070000000001,243,92478.1,138667.3,46189.19999999998
642,245,ULSD,533.65,245,504221.7,565465.0,61243.29999999999
643,301,ULSD,5187.620000000002,301,342355.5,352014.6,9659.099999999977
644,302,ULSD,6583.199999999999,302,244162.7,281027.2,36864.5
645,303,ULSD,9519.359999999999,303,231775.7,243508.7,11733.0
646,304,ULSD,18173.349999999988,304,181312.8,306788.3,125475.5
647,305,ULSD,6522.09,305,227952.9,264257.9,36305.00000000003
648,306,ULSD,8156.700000000001,306,234021.3,284361.0,50339.70000000001
649,307,ULSD,19859.93,307,150530.6,292574.8,142044.19999999998
650,308,ULSD,21419.850000000017,308,253439.1,389428.4,135989.30000000002
651,309,ULSD,8107.7400000000025,309,0.0,229102.4,229102.4
652,310,ULSD,6471.16,310,191409.1,260908.7,69499.6
653,5555,ULSD,1941.5,,,,
654,7777,ULSD,530.58,,,,
655,9927,ULSD,475.36,,,,
656,OFFICE,ULSD,2119.84,,,,
