,TRNUNT,TRNPI1,TRNPQ1,EquipmentID,min_odo,max_odo,mean_odo,min_mean_variance,max_mean_variance,variance_of_variances,odo_change,Count
184,1704,ULSD,21306.10999999998,1704,288417.6,428089.7,361556.61103579355,66533.08896420646,73139.01103579358,6605.92207158712,139672.10000000003,19917.0
185,1705,ULSD,18699.66999999999,1705,348324.5,479365.5,418951.02326973807,60414.47673026193,70626.52326973807,10212.046539476141,131041.0,15200.0
186,1706,ULSD,20571.559999999987,1706,323390.3,461969.1,397715.4293562734,64253.6706437266,74325.12935627339,10071.458712546795,138578.8,16855.0
187,1707,ULSD,17827.16000000001,1707,365068.3,488358.7,429342.0332420556,59016.66675794439,64273.733242055634,5257.066484111245,123290.40000000002,16434.0
188,1708,ULSD,19947.79,1708,347668.5,481523.1,414993.9928590491,66529.10714095086,67325.49285904912,796.3857180982595,133854.59999999998,14998.0
189,1709,ULSD,21815.350000000028,1709,387240.9,537774.2,469631.7690045197,68142.43099548027,82390.86900451966,14248.438009039382,150533.29999999993,13531.0
190,1710,ULSD,20155.52999999999,1710,82458.2,498030.0,429017.02972184535,69012.97027815465,346558.82972184534,277545.8594436907,415571.8,16789.0
191,1711,ULSD,19283.320000000007,1711,342948.0,470149.9,414438.53475645994,55711.36524354009,71490.53475645994,15779.169512919849,127201.90000000002,15295.0
192,1712,ULSD,18162.319999999996,1712,360378.8,494200.6,427810.71860568254,66389.88139431743,67431.91860568256,1042.0372113651247,133821.8,15764.0
193,1713,ULSD,21216.54000000001,1713,377577.4,522212.3,450257.2524510601,71955.04754893988,72679.85245106008,724.8049021202023,144634.89999999997,17727.0
194,1714,ULSD,23273.209999999977,1714,378764.1,539615.3,466038.3829041905,73576.91709580953,87274.28290419054,13697.365808381,160851.20000000007,15185.0
195,1715,ULSD,25386.519999999997,1715,341855.3,510611.3,432660.14717659703,77951.15282340295,90804.84717659705,12853.694353194092,168756.0,22278.0
196,1716,ULSD,24093.110000000008,1716,341249.2,507795.2,428339.1596161323,79456.04038386769,87089.95961613231,7633.919232264627,166546.0,15422.0
197,1717,ULSD,22840.440000000002,1717,375930.3,532608.2,458497.26490081224,74110.93509918771,82566.96490081225,8456.029801624536,156677.89999999997,17140.0
198,1718,ULSD,21986.27999999999,1718,358562.2,507734.2,434712.5728343573,73021.62716564268,76150.37283435732,3128.745668714633,149172.0,13922.0
199,1719,ULSD,17964.530000000002,1719,301419.6,421628.6,360020.0887006083,61608.511299391685,58600.488700608315,-3008.022598783369,120209.0,13868.0
200,1720,ULSD,22350.699999999993,1720,339707.3,487844.5,414279.9801823553,73564.51981764467,74572.68018235534,1008.1603647106676,148137.2,11187.0
201,1721,ULSD,16364.380000000025,1721,369049.8,494397.8,440386.5972178845,54011.20278211549,71336.79721788451,17325.594435769017,125348.0,21135.0
202,1722,ULSD,22371.249999999985,1722,325256.9,572745.4,400300.60006612516,172444.79993387486,75043.70006612514,-97401.09986774973,247488.5,13610.0
203,1723,ULSD,20056.529999999984,1723,303334.2,444367.4,379778.8370803783,64588.562919621705,76444.6370803783,11856.074160756601,141033.2,16920.0
204,1724,ULSD,19413.590000000004,1724,306817.7,437275.8,372886.3707546502,64389.42924534978,66068.6707546502,1679.2415093004238,130458.09999999998,14881.0
205,1725,ULSD,25206.759999999984,1725,368006.3,537012.1,451631.2275276656,85380.87247233436,83624.92752766563,-1755.9449446687358,169005.8,17081.0
206,1726,ULSD,22127.48,1726,338570.2,486345.7,417557.20338438964,68788.49661561038,78987.00338438962,10198.506768779247,147775.5,18999.0
207,1727,ULSD,16014.790000000003,1727,305912.2,415629.1,364526.2618762758,51102.838123724156,58614.06187627581,7511.223752551654,109716.89999999997,13708.0
208,1728,ULSD,23879.969999999994,1728,319669.4,474918.8,396081.167424246,78837.63257575396,76411.767424246,-2425.8651515079546,155249.39999999997,15840.0
209,1729,ULSD,22320.82,1729,352824.8,507013.7,430420.38564998534,76593.31435001467,77595.58564998535,1002.2712999706855,154188.90000000002,20216.0
210,1730,ULSD,24635.709999999995,1730,375429.0,545817.1,460085.18565212627,85731.91434787371,84656.18565212627,-1075.7286957474425,170388.09999999998,18386.0
211,1731,ULSD,21609.589999999982,1731,309695.2,456544.2,381643.4009490077,74900.7990509923,71948.2009490077,-2952.598101984593,146849.0,14963.0
212,1732,ULSD,24276.53,1732,370881.3,527532.8,453529.0907428573,74003.70925714273,82647.79074285732,8644.081485714589,156651.50000000006,21054.0
213,1733,ULSD,21980.13000000001,1733,374004.0,525262.9,450850.4123734653,74412.48762653471,76846.41237346531,2433.924746930599,151258.90000000002,17683.0
214,1734,ULSD,24769.179999999993,1734,371945.7,534897.7,452997.7352329204,81899.96476707957,81052.03523292037,-847.9295341591933,162951.99999999994,19899.0
215,1735,ULSD,19974.369999999995,1735,331956.5,468713.6,399016.66264798096,69696.93735201901,67060.16264798096,-2636.774704038049,136757.09999999998,16556.0
216,1736,ULSD,22106.779999999995,1736,324954.9,472730.6,394776.130093629,77954.46990637097,69821.23009362898,-8133.239812741987,147775.69999999995,18798.0
217,1737,ULSD,19950.399999999994,1737,354644.5,459885.9,405407.3803226808,54478.519677319215,50762.88032268081,-3715.639354638406,105241.40000000002,13264.0
218,1738,ULSD,21596.54,1738,314518.7,465024.7,387877.7052965631,77146.99470343691,73359.00529656309,-3787.9894068738213,150506.0,12763.0
219,1739,ULSD,20653.93000000001,1739,347455.6,489311.8,420820.0871917094,68491.71280829061,73364.4871917094,4872.774383418786,141856.2,18043.0
220,1740,ULSD,16186.050000000016,1740,329486.0,442235.6,387446.6903533741,54788.90964662586,57960.69035337411,3171.78070674825,112749.59999999998,12989.0
221,1741,ULSD,20550.300000000014,1741,270931.7,546736.6,339858.0209812889,206878.57901871105,68926.32098128891,-137952.25803742214,275804.89999999997,18812.0
222,1742,ULSD,14760.150000000003,1742,222477.2,322693.0,268721.073979619,53971.92602038098,46243.873979619006,-7728.052040761977,100215.79999999999,18743.0
223,1743,ULSD,20638.37,1743,333325.7,471992.9,407329.00981547084,64663.890184529184,74003.30981547083,9339.419630941644,138667.2,14090.0
224,1744,ULSD,19645.799999999996,1744,323872.3,461035.6,395583.49293905357,65452.10706094641,71711.19293905358,6259.085878107173,137163.3,15522.0
225,1745,ULSD,18021.580000000005,1745,322685.0,445773.4,385069.7071467825,60703.69285321754,62384.707146782486,1681.0142935649492,123088.40000000002,12733.0
226,1746,ULSD,16477.49000000001,1746,293777.0,400407.2,344520.1421164685,55887.057883531495,50743.142116468516,-5143.915767062979,106630.20000000001,14099.0
227,1747,ULSD,22677.65000000001,1747,308600.3,448437.9,377010.50622580625,71427.39377419377,68410.20622580627,-3017.1875483875046,139837.60000000003,12400.0
228,1748,ULSD,21065.680000000008,1748,396913.3,539818.4,469544.62600494304,70273.77399505698,72631.32600494305,2357.5520098860725,142905.10000000003,15797.0
229,1749,ULSD,19045.339999999993,1749,293954.2,419346.5,359275.34556123795,60071.15443876205,65321.145561237936,5249.9911224758835,125392.29999999999,16615.0
230,1750,ULSD,21794.010000000002,1750,296631.1,452311.4,379075.517702774,73235.882297226,82444.41770277405,9208.535405548057,155680.30000000005,17630.0
231,1751,ULSD,20443.910000000003,1751,305402.1,444111.5,378596.9525251881,65514.5474748119,73194.85252518812,7680.305050376221,138709.40000000002,15484.0
232,1752,ULSD,23235.260000000002,1752,322383.9,476127.3,401673.94294310256,74453.35705689742,79290.04294310254,4836.685886205116,153743.39999999997,17118.0
233,1753,ULSD,20860.960000000003,1753,288433.5,429658.1,356173.1744650974,73484.92553490255,67739.67446509743,-5745.251069805119,141224.59999999998,14956.0
234,1754,ULSD,19994.98999999999,1754,299588.1,542963.8,375189.83412527,167773.96587473003,75601.73412527004,-92172.23174945998,243375.70000000007,15279.0
235,1755,ULSD,23224.73000000001,1755,318618.2,471737.9,400217.43654597364,71520.46345402638,81599.23654597363,10078.773091947252,153119.7,13312.0
236,1756,ULSD,15592.420000000004,1756,304503.0,408997.0,358695.92972093663,50301.070279063366,54192.929720936634,3891.859441873268,104494.0,11682.0
237,1757,ULSD,23112.290000000008,1757,365297.2,521313.4,444377.7143666115,76935.68563338852,79080.51436661149,2144.8287332229665,156016.2,14833.0
238,1758,ULSD,19766.960000000006,1758,303622.5,435850.6,372266.0518284241,63584.54817157588,68643.5518284241,5059.003656848217,132228.09999999998,18021.0
239,1759,ULSD,19302.909999999993,1759,319441.5,456778.7,395982.6411304978,60796.058869502216,76541.1411304978,15745.08226099558,137337.2,14843.0
240,1760,ULSD,21438.46999999999,1760,287431.6,432845.0,362894.15161826817,69950.84838173183,75462.55161826819,5511.703236536356,145413.40000000002,14429.0
241,1761,ULSD,20270.13,1761,313254.9,451734.0,385893.9744474614,65840.02555253857,72639.0744474614,6799.048894922831,138479.09999999998,16198.0
242,1762,ULSD,18910.960000000006,1762,325364.7,414901.0,374304.0902610475,40596.90973895253,48939.39026104746,8342.480522094935,89536.29999999999,9960.0
243,1763,ULSD,21930.12000000001,1763,297017.2,444901.9,370936.76289596874,73965.13710403128,73919.56289596873,-45.57420806254959,147884.7,11775.0
244,1764,ULSD,22914.350000000002,1764,317355.0,469829.1,394908.69824463275,74920.40175536723,77553.69824463275,2633.2964892655145,152474.09999999998,16065.0
245,1765,ULSD,17105.060000000012,1765,285756.7,397636.1,345903.3583752582,51732.74162474176,60146.65837525821,8413.916750516451,111879.39999999997,18686.0
246,1766,ULSD,25169.14,1766,73821.8,475846.5,384966.893097315,90879.60690268502,311145.093097315,220265.48619462998,402024.7,18558.0
247,1767,ULSD,22476.40000000001,1767,314820.0,466904.3,395903.15094777534,71001.14905222465,81083.15094777534,10082.001895550697,152084.3,15932.0
248,1768,ULSD,24159.460000000003,1768,300417.4,466588.4,392178.7677068979,74409.6322931021,91761.3677068979,17351.735413795803,166171.0,18874.0
249,1769,ULSD,19653.43000000001,1769,268511.4,404269.0,341544.2504556126,62724.74954438739,73032.85045561258,10308.100911225192,135757.59999999998,18327.0
250,1770,ULSD,18189.02,1770,305563.7,424600.0,371136.8249434931,53463.17505650688,65573.12494349311,12109.94988698623,119036.29999999999,15487.0
251,1771,ULSD,16766.709999999992,1771,12416.1,417030.5,368496.71186936676,48533.78813063324,356080.6118693668,307546.82373873354,404614.4,18097.0
252,1772,ULSD,25530.05999999997,1772,281135.8,449017.7,362234.28787445824,86783.41212554177,81098.48787445825,-5684.924251083517,167881.90000000002,20997.0
253,1773,ULSD,20134.70000000001,1773,272669.1,412170.3,341644.25319953536,70526.04680046462,68975.15319953539,-1550.8936009292374,139501.2,17190.0
254,1774,ULSD,20777.91000000001,1774,288736.9,428207.5,362009.5255283595,66197.97447164048,73272.6255283595,7074.651056719013,139470.59999999998,13769.0
255,1775,ULSD,18236.69000000001,1775,272608.7,399325.9,338550.7201826179,60775.17981738213,65942.02018261788,5166.840365235752,126717.20000000001,11609.0
256,1776,ULSD,21186.71000000001,1776,271055.5,416658.2,350979.85745415644,65678.34254584357,79924.35745415644,14246.014908312878,145602.7,14777.0
257,1777,ULSD,22180.959999999992,1777,260900.8,409096.0,336280.76050330483,72815.23949669517,75379.96050330484,2564.721006609674,148195.2,15895.0
258,1778,ULSD,23820.030000000017,1778,273697.8,433766.4,365555.7177425018,68210.6822574982,91857.91774250183,23647.23548500362,160068.60000000003,17072.0
259,1779,ULSD,22649.11,1779,275055.0,424081.5,353029.3290802928,71052.17091970722,77974.32908029278,6922.158160585561,149026.5,18669.0
260,1780,ULSD,21055.969999999994,1780,279595.0,433338.5,359796.69100070937,73541.80899929063,80201.69100070937,6659.882001418737,153743.5,16968.0
261,1781,ULSD,22905.21,1781,250681.6,409246.6,331779.5269824062,77467.07301759376,81097.9269824062,3630.8539648124424,158564.99999999997,16659.0
262,1782,ULSD,20577.95,1782,232487.6,375372.0,305970.40317963745,69401.59682036255,73482.80317963744,4081.206359274889,142884.4,12926.0
263,1783,ULSD,20592.180000000008,1783,231348.8,378233.9,312222.2192879115,66011.68071208854,80873.4192879115,14861.738575822965,146885.10000000003,14942.0
264,1784,ULSD,24159.07999999999,1784,236582.2,400013.5,318323.2616642307,81690.23833576927,81741.06166423071,50.823328461439814,163431.3,14373.0
265,1785,ULSD,21589.900000000005,1785,231897.5,386066.2,315406.20512903313,70659.99487096688,83508.70512903313,12848.710258066247,154168.7,15500.0
266,1786,ULSD,17628.67,1786,262686.6,384251.2,341411.2776268083,42839.922373191686,78724.67762680835,35884.75525361666,121564.60000000003,19577.0
267,1787,ULSD,23504.719999999998,1787,224306.6,384338.5,306432.3692090808,77906.13079091918,82125.76920908081,4219.63841816163,160031.9,18093.0
268,1788,ULSD,19019.12,1788,233077.8,360412.7,295833.1341752074,64579.565824792604,62755.33417520742,-1824.2316495851846,127334.90000000002,15125.0
269,1789,ULSD,19155.74999999999,1789,782.2,338901.1,277945.3657058141,60955.73429418588,277163.1657058141,216207.4314116282,338118.89999999997,14501.0
270,1790,ULSD,17945.56,1790,184743.2,496805.1,250832.60675341942,245972.49324658056,66089.4067534194,-179883.08649316116,312061.89999999997,12142.0
271,1791,ULSD,19079.06000000002,1791,201416.4,339948.7,270863.1367863972,69085.56321360281,69446.7367863972,361.17357279438875,138532.30000000002,14644.0
272,1792,ULSD,25423.670000000013,1792,241955.1,429997.6,340519.0894844136,89478.51051558636,98563.98948441361,9085.478968827258,188042.49999999997,22072.0
273,1793,ULSD,19851.519999999993,1793,206754.0,345972.7,279373.4962638372,66599.2037361628,72619.49626383721,6020.292527674406,139218.7,17799.0
274,1794,ULSD,18940.07999999999,1794,189573.2,323163.1,261508.53510971574,61654.56489028424,71935.33510971573,10280.770219431492,133589.89999999997,14036.0
275,1795,FUEL,101.48,1795,211987.7,360481.1,283101.80922265764,77379.29077734234,71114.10922265763,-6265.1815546847065,148493.39999999997,16698.0
276,1795,ULSD,20949.069999999996,1795,211987.7,360481.1,283101.80922265764,77379.29077734234,71114.10922265763,-6265.1815546847065,148493.39999999997,16698.0
277,1796,FUEL,167.38,1796,201247.5,332592.2,268928.4192379367,63663.78076206334,67680.91923793667,4017.138475873333,131344.7,17164.0
278,1796,ULSD,18558.440000000006,1796,201247.5,332592.2,268928.4192379367,63663.78076206334,67680.91923793667,4017.138475873333,131344.7,17164.0
279,1797,ULSD,19021.110000000004,1797,195816.4,321201.4,266314.4783438073,54886.921656192746,70498.07834380728,15611.156687614537,125385.00000000003,18766.0
280,1798,ULSD,20091.610000000004,1798,171444.0,311988.2,242307.07671907143,69681.12328092859,70863.07671907143,1181.9534381428384,140544.2,13612.0
281,1799,ULSD,19846.96,1799,180427.9,307717.2,245575.4027464488,62141.79725355122,65147.502746448794,3005.7054928975704,127289.30000000002,19152.0
282,1800,ULSD,20368.78,1800,182751.9,327433.4,254885.4508870355,72547.94911296453,72133.5508870355,-414.3982259290351,144681.50000000003,15332.0
283,1801,ULSD,17925.529999999995,1801,195002.2,323571.0,263356.7478232451,60214.252176754875,68354.54782324511,8140.295646490238,128568.79999999999,12243.0
284,1802,ULSD,21526.890000000014,1802,183026.1,331097.3,258497.1017971025,72600.19820289747,75471.00179710251,2870.8035942050337,148071.19999999998,15525.0
285,1803,ULSD,18896.659999999996,1803,198446.6,328564.9,269126.9419422697,59437.95805773034,70680.34194226968,11242.383884539333,130118.30000000002,17114.0
286,1804,ULSD,20244.630000000016,1804,201071.7,347398.2,275507.56042116287,71890.63957883714,74435.86042116286,2545.2208423257107,146326.5,15291.0
287,1805,ULSD,17460.100000000017,1805,150561.6,273837.8,212988.7313461681,60849.0686538319,62427.131346168084,1578.0626923361851,123276.19999999998,13973.0
288,1806,ULSD,18120.97,1806,176088.7,298907.5,242492.2921234547,56415.20787654529,66403.5921234547,9988.384246909409,122818.79999999999,16492.0
289,1807,ULSD,20019.329999999998,1807,181407.8,318740.6,258512.07396521268,60228.5260347873,77104.27396521269,16875.747930425394,137332.8,14834.0
290,1808,ULSD,23127.56999999999,1808,181974.5,343028.2,265114.3946896768,77913.8053103232,83139.89468967682,5226.089379353623,161053.7,24104.0
291,1809,ULSD,18876.76000000002,1809,137284.1,273527.9,207973.08857767525,65554.81142232477,70688.98857767525,5134.1771553504805,136243.80000000002,19672.0
292,1810,ULSD,22964.619999999984,1810,130462.9,283610.8,203977.42874106189,79633.3712589381,73514.52874106189,-6118.842517876212,153147.9,15664.0
293,1811,ULSD,19097.679999999986,1811,169967.1,303724.4,240808.9764991435,62915.42350085653,70841.87649914349,7926.452998286957,133757.30000000002,13391.0
294,1812,ULSD,19905.160000000007,1812,176949.0,316805.5,250244.4305728038,66561.0694271962,73295.4305728038,6734.361145607603,139856.5,15782.0
295,1813,ULSD,19011.76000000001,1813,159303.8,292483.5,231169.85971028844,61313.64028971156,71866.05971028845,10552.419420576887,133179.7,14428.0
296,1814,ULSD,25074.94,1814,182537.0,356295.4,272418.9008930543,83876.4991069457,89881.90089305432,6005.401786108618,173758.40000000002,22059.0
297,1815,ULSD,20139.260000000002,1815,169135.4,308270.7,240416.43573174143,67854.26426825859,71281.03573174143,3426.7714634828444,139135.30000000002,13912.0
298,1816,ULSD,19911.379999999994,1816,169894.8,307491.9,242598.6738497737,64893.22615022631,72703.87384977372,7810.647699547408,137597.10000000003,16149.0
299,1817,ULSD,19910.71,1817,117170.5,257977.5,185226.394797732,72751.105202268,68055.894797732,-4695.210404535988,140807.0,13571.0
300,1818,ULSD,20756.89999999999,1818,168521.3,312152.0,241538.23679025858,70613.76320974142,73016.9367902586,2403.1735805171775,143630.7,14618.0
301,1819,ULSD,22475.709999999995,1819,186080.7,343851.4,268750.6679495795,75100.73205042054,82669.96794957947,7569.235899158928,157770.7,13407.0
302,1820,ULSD,16036.680000000006,1820,171166.8,285987.7,230790.83177834586,55196.86822165415,59624.031778345874,4427.163556691725,114820.90000000002,10954.0
303,1821,ULSD,21917.539999999994,1821,143883.6,299906.3,228478.9888080163,71427.3111919837,84595.38880801629,13168.077616032591,156022.69999999998,18960.0
304,1822,ULSD,15595.16,1822,89791.4,216049.0,161385.27810771475,54663.72189228525,71593.87810771476,16930.15621542951,126257.6,17175.0
305,1823,ULSD,15295.73,1823,134857.7,245315.8,192685.45445987678,52630.345540123206,57827.75445987677,5197.408919753565,110458.09999999998,12960.0
306,1824,ULSD,22884.000000000007,1824,142407.1,303668.4,225045.92629251923,78622.47370748079,82638.82629251922,4016.352585038432,161261.30000000002,19903.0
307,1825,ULSD,22251.74,1825,155663.4,319098.2,233919.860618158,85178.339381842,78256.46061815802,-6921.878763683984,163434.80000000002,14527.0
308,1826,ULSD,20175.640000000007,1826,141371.9,261081.9,200177.70196150042,60904.19803849957,58805.80196150043,-2098.396076999139,119710.0,10961.0
309,1827,ULSD,15970.540000000006,1827,141835.0,251281.7,197920.61068971633,53361.089310283685,56085.610689716326,2724.521379432641,109446.70000000001,11338.0
310,1828,ULSD,23504.41999999999,1828,124518.3,296567.9,209737.19512903606,86830.70487096396,85218.89512903606,-1611.8097419279075,172049.60000000003,18251.0
311,1829,ULSD,22240.87999999999,1829,128830.2,286769.9,205006.68687950535,81763.21312049468,76176.48687950535,-5586.72624098933,157939.7,15129.0
312,1830,ULSD,24071.339999999993,1830,146598.4,318920.6,234626.06886265244,84294.53113734754,88027.66886265244,3733.1377253048995,172322.19999999998,17365.0
313,1831,ULSD,19703.63000000001,1831,117775.2,256127.2,189271.48097841538,66855.71902158463,71496.28097841538,4640.561956830745,138352.0,14084.0
314,1832,ULSD,17940.290000000005,1832,121650.9,443766.3,188291.2107397433,255475.08926025667,66640.31073974332,-188834.77852051336,322115.4,12626.0
315,1833,ULSD,20164.57000000001,1833,140428.1,285505.9,219099.53720430244,66406.36279569758,78671.43720430243,12265.07440860485,145077.80000000002,11625.0
316,1834,ULSD,19755.91999999999,1834,133306.7,275790.7,208135.58566481623,67655.11433518378,74828.88566481622,7173.771329632436,142484.0,15305.0
317,1835,ULSD,20551.32000000002,1835,135630.9,280885.3,209320.2462759091,71565.05372409089,73689.3462759091,2124.2925518182165,145254.4,16259.0
318,1836,ULSD,22733.170000000016,1836,124807.7,281788.6,202024.2346894823,79764.36531051766,77216.53468948232,-2547.8306210353476,156980.89999999997,15780.0
319,1837,ULSD,19569.660000000003,1837,127060.4,269000.8,200414.89292856274,68585.90707143725,73354.49292856274,4768.585857125494,141940.4,15202.0
320,1838,ULSD,20785.85999999999,1838,145574.0,481818.2,227127.99432426054,254690.20567573947,81553.99432426054,-173136.21135147894,336244.2,16826.0
321,1839,ULSD,16102.510000000002,1839,128881.6,241223.4,186676.90686519962,54546.493134800374,57795.306865199615,3248.8137303992407,112341.79999999999,15178.0
322,1840,ULSD,19756.69000000001,1840,136283.4,266840.4,208301.48858549615,58538.91141450388,72018.08858549615,13479.177170992276,130557.00000000003,17872.0
323,1841,ULSD,16858.28,1841,87754.4,206824.2,148510.3385943779,58313.8614056221,60755.93859437792,2442.077188755822,119069.80000000002,14940.0
324,1842,ULSD,20483.65000000001,1842,116224.8,261014.3,189286.50633240657,71727.79366759342,73061.70633240657,1333.9126648131496,144789.5,18050.0
325,1843,ULSD,24954.510000000006,1843,144636.8,317693.9,229865.66124375747,87828.23875624256,85228.86124375748,-2599.37751248508,173057.10000000003,22239.0
326,1844,ULSD,18897.66000000001,1844,114948.8,248302.7,182114.03885475674,66188.66114524327,67165.23885475674,976.577709513469,133353.90000000002,15298.0
327,1845,ULSD,22921.49000000002,1845,129602.2,291722.2,211829.37837717726,79892.82162282275,82227.17837717726,2334.356754354507,162120.0,15738.0
328,1846,ULSD,19438.280000000006,1846,132660.6,269640.1,204041.41588274625,65598.68411725372,71380.81588274625,5782.131765492522,136979.49999999997,17944.0
329,1847,ULSD,19736.40000000001,1847,134266.8,278209.3,207258.68935292243,70950.61064707756,72991.88935292244,2041.2787058448885,143942.5,22053.0
330,1848,ULSD,20569.660000000003,1848,132272.3,278093.6,203976.37113329937,74117.2288667006,71704.07113329938,-2413.1577334012254,145821.3,20030.0
331,1849,ULSD,20869.330000000024,1849,118354.6,531568.6,197014.21594245482,334554.38405754516,78659.61594245481,-255894.76811509035,413214.0,17030.0
332,1850,ULSD,21924.590000000015,1850,120341.4,278055.4,201650.05434182906,76405.34565817096,81308.65434182907,4903.308683658106,157714.00000000003,15224.0
333,1851,ULSD,22276.670000000002,1851,99270.1,262340.0,182120.20882885656,80219.79117114344,82850.10882885655,2630.317657713109,163069.9,13252.0
334,1852,ULSD,25257.500000000004,1852,123456.6,302571.9,213124.90135580403,89446.99864419599,89668.30135580403,221.30271160803386,179115.30000000002,13350.0
335,1853,ULSD,21950.259999999987,1853,102165.4,262714.2,181999.65480198473,80714.54519801529,79834.25480198473,-880.2903960305557,160548.80000000002,18534.0
336,1854,ULSD,19173.69,1854,101867.4,246503.5,177270.99156591983,69232.50843408017,75403.59156591984,6171.083131839667,144636.1,13896.0
337,1855,ULSD,20453.819999999996,1855,103222.9,250739.9,180377.86178443217,70362.03821556782,77154.96178443218,6792.923568864353,147517.0,12822.0
338,1856,ULSD,18908.89999999999,1856,98932.5,232350.0,166949.90861528888,65400.09138471112,68017.40861528888,2617.3172305777553,133417.5,16285.0
339,1857,ULSD,18981.240000000005,1857,100445.5,480538.7,170312.98289977934,310225.7171002207,69867.48289977934,-240358.23420044134,380093.2,16953.0
340,1858,ULSD,19329.300000000007,1858,89228.4,226167.1,155808.26540318606,70358.83459681395,66579.86540318606,-3778.969193627883,136938.7,19470.0
341,1859,ULSD,18273.47,1859,108646.8,248580.1,179188.5117564568,69391.5882435432,70541.7117564568,1150.123512913604,139933.3,13550.0
342,1860,ULSD,24505.560000000012,1860,118526.2,289758.2,210196.56007563096,79561.63992436905,91670.36007563096,12108.720151261907,171232.0,16396.0
343,1861,ULSD,22707.029999999995,1861,107872.5,567612.8,192184.44150887363,375428.35849112645,84311.94150887363,-291116.41698225285,459740.30000000005,16900.0
344,1862,ULSD,20470.409999999993,1862,107252.6,252803.6,187461.95244197038,65341.647558029625,80209.35244197038,14867.70488394075,145551.0,15295.0
345,1863,ULSD,21283.760000000013,1863,106933.5,259092.9,182861.4293266114,76231.4706733886,75927.9293266114,-303.5413467772014,152159.4,13885.0
346,1864,ULSD,14446.070000000018,1864,103412.9,227969.2,160405.1863559155,67564.01364408451,56992.28635591551,-10571.727288169,124556.30000000002,14717.0
347,1865,ULSD,18559.280000000013,1865,97826.1,230682.2,154561.5915579386,76120.6084420614,56735.4915579386,-19385.116884122806,132856.1,23300.0
348,1866,ULSD,17775.410000000003,1866,97456.6,229381.6,165131.44505108465,64250.154948915355,67674.84505108465,3424.69010216929,131925.0,15660.0
349,1867,ULSD,21809.780000000017,1867,87828.1,239529.9,165597.6952573819,73932.20474261808,77769.59525738191,3837.390514763829,151701.8,15308.0
350,1868,ULSD,21907.619999999995,1868,88419.9,243710.8,167971.9147107203,75738.88528927969,79552.01471072031,3813.1294214406225,155290.9,14588.0
351,1869,ULSD,13095.840000000006,1869,71080.3,165428.8,119388.34403552073,46040.45596447926,48308.044035520725,2267.588071041464,94348.49999999999,10135.0
352,1870,ULSD,22637.980000000003,1870,79121.3,242474.6,156079.0008782024,86395.5991217976,76957.7008782024,-9437.898243595191,163353.3,13892.0
353,1871,ULSD,23294.43,1871,101136.5,269133.2,182252.51879516375,86880.68120483626,81116.01879516375,-5764.662409672514,167996.7,13977.0
354,1872,ULSD,22210.599999999995,1872,92328.3,257172.0,172174.58060438526,84997.41939561474,79846.28060438526,-5151.138791229474,164843.7,15189.0
355,1873,ULSD,26267.95999999999,1873,105160.0,277872.6,193763.70627280636,84108.89372719362,88603.70627280636,4494.812545612745,172712.59999999998,14523.0
356,1874,ULSD,22748.220000000005,1874,83702.1,247014.7,163576.67150170595,83438.02849829406,79874.57150170594,-3563.4569965881237,163312.6,15822.0
357,1875,ULSD,21856.63,1875,93098.3,244492.8,170042.72838473594,74450.07161526405,76944.42838473593,2494.3567694718804,151394.5,15304.0
358,1876,ULSD,20676.059999999983,1876,102281.0,248770.6,183759.2177987348,65011.382201265194,81478.21779873481,16466.835597469617,146489.6,16754.0
359,1877,ULSD,20634.31000000001,1877,87776.2,229619.9,162380.32401815418,67239.57598184582,74604.12401815418,7364.5480363083625,141843.7,19173.0
360,1878,ULSD,20162.53000000001,1878,91838.2,231147.2,166497.70872875894,64649.49127124107,74659.50872875894,10010.017457517868,139309.0,14183.0
361,1879,ULSD,19441.80000000001,1879,89942.2,228288.2,161417.03818739366,66871.16181260635,71474.83818739366,4603.676374787305,138346.0,22840.0
362,1880,ULSD,19742.760000000002,1880,100407.6,202044.4,151029.06771065958,51015.33228934041,50621.46771065958,-393.8645786808338,101636.79999999999,17018.0
363,1881,ULSD,22176.64,1881,106248.6,263153.8,183901.11574788622,79252.68425211377,77652.51574788621,-1600.168504227564,156905.19999999998,16580.0
364,1882,ULSD,20252.530000000006,1882,94960.1,234782.0,164576.03302044515,70205.96697955485,69615.93302044514,-590.0339591097145,139821.9,15554.0
365,1883,ULSD,22396.749999999996,1883,88745.4,250264.5,167500.83540496728,82763.66459503272,78755.43540496728,-4008.229190065438,161519.1,16026.0
366,1884,ULSD,23779.180000000015,1884,85235.1,251778.8,172399.77701750604,79379.02298249395,87164.67701750604,7785.654035012092,166543.69999999998,18166.0
367,1885,ULSD,21167.150000000012,1885,92322.4,245060.6,182674.22496548903,62386.37503451097,90351.82496548904,27965.449930978066,152738.2,18109.0
368,1886,ULSD,20592.310000000012,1886,90428.7,238715.8,166915.46917642443,71800.33082357555,76486.76917642444,4686.438352848883,148287.09999999998,15712.0
369,1887,ULSD,20309.639999999985,1887,49437.9,229872.4,159957.68427201212,69914.71572798787,110519.78427201213,40605.06854402425,180434.5,13867.0
370,1888,ULSD,20251.65,1888,88433.5,238598.1,164413.89956596197,74184.20043403804,75980.39956596197,1796.1991319239314,150164.6,16358.0
